"","X","Year","Cause","Age","Female","Male"
"1",4220,1951,1,"Total",13751,13985
"2",4220,1951,1,"0",648,907
"3",4220,1951,1,"1",162,217
"4",4220,1951,1,"2",0,0
"5",4220,1951,1,"3",0,0
"6",4220,1951,1,"4",0,0
"7",4220,1951,1,"5 - 9",80,130
"8",4220,1951,1,"10 - 14",38,75
"9",4220,1951,1,"15 - 19",44,108
"10",4220,1951,1,"20 - 24",77,200
"11",4220,1951,1,"25 - 29",123,201
"12",4220,1951,1,"30 - 34",130,275
"13",4220,1951,1,"35 - 39",190,286
"14",4220,1951,1,"40 - 44",250,302
"15",4220,1951,1,"45 - 49",326,447
"16",4220,1951,1,"50 - 54",470,676
"17",4220,1951,1,"55 - 59",622,836
"18",4220,1951,1,"60 - 64",837,954
"19",4220,1951,1,"65 - 69",1130,1235
"20",4220,1951,1,"70 - 74",1668,1612
"21",4220,1951,1,"75 - 79",2053,1911
"22",4220,1951,1,"80 - 84",2135,1675
"23",4220,1951,1,"85 - 89",2767,1933
"24",4220,1951,1,"90 - 94",0,0
"25",4220,1951,1,"95+",0,0
"26",4220,1951,1,"UNK",1,5
"27",4220,1951,2,"Total",591,825
"28",4220,1951,2,"0",57,84
"29",4220,1951,2,"1",29,34
"30",4220,1951,2,"2",0,0
"31",4220,1951,2,"3",0,0
"32",4220,1951,2,"4",0,0
"33",4220,1951,2,"5 - 9",22,24
"34",4220,1951,2,"10 - 14",12,11
"35",4220,1951,2,"15 - 19",18,18
"36",4220,1951,2,"20 - 24",30,30
"37",4220,1951,2,"25 - 29",42,49
"38",4220,1951,2,"30 - 34",45,83
"39",4220,1951,2,"35 - 39",45,68
"40",4220,1951,2,"40 - 44",36,43
"41",4220,1951,2,"45 - 49",30,55
"42",4220,1951,2,"50 - 54",38,59
"43",4220,1951,2,"55 - 59",32,57
"44",4220,1951,2,"60 - 64",25,41
"45",4220,1951,2,"65 - 69",34,40
"46",4220,1951,2,"70 - 74",29,54
"47",4220,1951,2,"75 - 79",21,43
"48",4220,1951,2,"80 - 84",22,14
"49",4220,1951,2,"85 - 89",24,18
"50",4220,1951,2,"90 - 94",0,0
"51",4220,1951,2,"95+",0,0
"52",4220,1951,2,"UNK",0,0
"53",4220,1951,3,"Total",2782,2602
"54",4220,1951,3,"0",7,6
"55",4220,1951,3,"1",16,25
"56",4220,1951,3,"2",0,0
"57",4220,1951,3,"3",0,0
"58",4220,1951,3,"4",0,0
"59",4220,1951,3,"5 - 9",8,13
"60",4220,1951,3,"10 - 14",7,9
"61",4220,1951,3,"15 - 19",3,13
"62",4220,1951,3,"20 - 24",8,16
"63",4220,1951,3,"25 - 29",23,24
"64",4220,1951,3,"30 - 34",24,34
"65",4220,1951,3,"35 - 39",50,43
"66",4220,1951,3,"40 - 44",108,57
"67",4220,1951,3,"45 - 49",159,119
"68",4220,1951,3,"50 - 54",217,168
"69",4220,1951,3,"55 - 59",253,234
"70",4220,1951,3,"60 - 64",290,275
"71",4220,1951,3,"65 - 69",311,317
"72",4220,1951,3,"70 - 74",404,398
"73",4220,1951,3,"75 - 79",384,403
"74",4220,1951,3,"80 - 84",274,277
"75",4220,1951,3,"85 - 89",236,171
"76",4220,1951,3,"90 - 94",0,0
"77",4220,1951,3,"95+",0,0
"78",4220,1951,3,"UNK",0,0
"79",4220,1951,4,"Total",5770,5132
"80",4220,1951,4,"0",0,3
"81",4220,1951,4,"1",0,1
"82",4220,1951,4,"2",0,0
"83",4220,1951,4,"3",0,0
"84",4220,1951,4,"4",0,0
"85",4220,1951,4,"5 - 9",0,0
"86",4220,1951,4,"10 - 14",1,2
"87",4220,1951,4,"15 - 19",4,7
"88",4220,1951,4,"20 - 24",3,13
"89",4220,1951,4,"25 - 29",10,8
"90",4220,1951,4,"30 - 34",11,19
"91",4220,1951,4,"35 - 39",25,24
"92",4220,1951,4,"40 - 44",27,50
"93",4220,1951,4,"45 - 49",58,105
"94",4220,1951,4,"50 - 54",115,218
"95",4220,1951,4,"55 - 59",198,300
"96",4220,1951,4,"60 - 64",346,386
"97",4220,1951,4,"65 - 69",554,588
"98",4220,1951,4,"70 - 74",851,766
"99",4220,1951,4,"75 - 79",1163,965
"100",4220,1951,4,"80 - 84",1168,813
"101",4220,1951,4,"85 - 89",1235,864
"102",4220,1951,4,"90 - 94",0,0
"103",4220,1951,4,"95+",0,0
"104",4220,1951,4,"UNK",1,0
"105",4220,1951,5,"Total",459,604
"106",4220,1951,5,"0",63,85
"107",4220,1951,5,"1",5,11
"108",4220,1951,5,"2",0,0
"109",4220,1951,5,"3",0,0
"110",4220,1951,5,"4",0,0
"111",4220,1951,5,"5 - 9",1,5
"112",4220,1951,5,"10 - 14",0,2
"113",4220,1951,5,"15 - 19",2,4
"114",4220,1951,5,"20 - 24",4,8
"115",4220,1951,5,"25 - 29",7,8
"116",4220,1951,5,"30 - 34",4,7
"117",4220,1951,5,"35 - 39",8,6
"118",4220,1951,5,"40 - 44",8,15
"119",4220,1951,5,"45 - 49",7,19
"120",4220,1951,5,"50 - 54",6,44
"121",4220,1951,5,"55 - 59",17,46
"122",4220,1951,5,"60 - 64",31,43
"123",4220,1951,5,"65 - 69",26,51
"124",4220,1951,5,"70 - 74",56,67
"125",4220,1951,5,"75 - 79",63,52
"126",4220,1951,5,"80 - 84",67,52
"127",4220,1951,5,"85 - 89",84,76
"128",4220,1951,5,"90 - 94",0,0
"129",4220,1951,5,"95+",0,0
"130",4220,1951,5,"UNK",0,3
"131",4220,1951,6,"Total",62,56
"132",4220,1951,6,"0",0,0
"133",4220,1951,6,"1",0,0
"134",4220,1951,6,"2",0,0
"135",4220,1951,6,"3",0,0
"136",4220,1951,6,"4",0,0
"137",4220,1951,6,"5 - 9",0,0
"138",4220,1951,6,"10 - 14",0,0
"139",4220,1951,6,"15 - 19",0,0
"140",4220,1951,6,"20 - 24",0,1
"141",4220,1951,6,"25 - 29",3,2
"142",4220,1951,6,"30 - 34",1,0
"143",4220,1951,6,"35 - 39",1,2
"144",4220,1951,6,"40 - 44",0,3
"145",4220,1951,6,"45 - 49",2,8
"146",4220,1951,6,"50 - 54",3,6
"147",4220,1951,6,"55 - 59",2,1
"148",4220,1951,6,"60 - 64",4,1
"149",4220,1951,6,"65 - 69",4,2
"150",4220,1951,6,"70 - 74",10,9
"151",4220,1951,6,"75 - 79",6,6
"152",4220,1951,6,"80 - 84",12,8
"153",4220,1951,6,"85 - 89",14,7
"154",4220,1951,6,"90 - 94",0,0
"155",4220,1951,6,"95+",0,0
"156",4220,1951,6,"UNK",0,0
"157",4220,1951,7,"Total",196,216
"158",4220,1951,7,"0",8,22
"159",4220,1951,7,"1",12,17
"160",4220,1951,7,"2",0,0
"161",4220,1951,7,"3",0,0
"162",4220,1951,7,"4",0,0
"163",4220,1951,7,"5 - 9",7,6
"164",4220,1951,7,"10 - 14",3,3
"165",4220,1951,7,"15 - 19",3,3
"166",4220,1951,7,"20 - 24",6,6
"167",4220,1951,7,"25 - 29",7,6
"168",4220,1951,7,"30 - 34",7,8
"169",4220,1951,7,"35 - 39",5,13
"170",4220,1951,7,"40 - 44",7,8
"171",4220,1951,7,"45 - 49",13,10
"172",4220,1951,7,"50 - 54",12,9
"173",4220,1951,7,"55 - 59",11,16
"174",4220,1951,7,"60 - 64",20,17
"175",4220,1951,7,"65 - 69",20,16
"176",4220,1951,7,"70 - 74",20,23
"177",4220,1951,7,"75 - 79",21,21
"178",4220,1951,7,"80 - 84",7,9
"179",4220,1951,7,"85 - 89",7,3
"180",4220,1951,7,"90 - 94",0,0
"181",4220,1951,7,"95+",0,0
"182",4220,1951,7,"UNK",0,0
"183",4220,1951,8,"Total",178,130
"184",4220,1951,8,"0",0,0
"185",4220,1951,8,"1",1,0
"186",4220,1951,8,"2",0,0
"187",4220,1951,8,"3",0,0
"188",4220,1951,8,"4",0,0
"189",4220,1951,8,"5 - 9",0,0
"190",4220,1951,8,"10 - 14",0,0
"191",4220,1951,8,"15 - 19",0,2
"192",4220,1951,8,"20 - 24",2,0
"193",4220,1951,8,"25 - 29",0,3
"194",4220,1951,8,"30 - 34",1,4
"195",4220,1951,8,"35 - 39",1,6
"196",4220,1951,8,"40 - 44",3,2
"197",4220,1951,8,"45 - 49",1,7
"198",4220,1951,8,"50 - 54",4,9
"199",4220,1951,8,"55 - 59",11,10
"200",4220,1951,8,"60 - 64",15,11
"201",4220,1951,8,"65 - 69",28,16
"202",4220,1951,8,"70 - 74",39,16
"203",4220,1951,8,"75 - 79",31,25
"204",4220,1951,8,"80 - 84",25,13
"205",4220,1951,8,"85 - 89",16,6
"206",4220,1951,8,"90 - 94",0,0
"207",4220,1951,8,"95+",0,0
"208",4220,1951,8,"UNK",0,0
"209",4220,1951,9,"Total",424,450
"210",4220,1951,9,"0",30,37
"211",4220,1951,9,"1",13,11
"212",4220,1951,9,"2",0,0
"213",4220,1951,9,"3",0,0
"214",4220,1951,9,"4",0,0
"215",4220,1951,9,"5 - 9",7,2
"216",4220,1951,9,"10 - 14",7,5
"217",4220,1951,9,"15 - 19",0,5
"218",4220,1951,9,"20 - 24",2,5
"219",4220,1951,9,"25 - 29",5,10
"220",4220,1951,9,"30 - 34",3,6
"221",4220,1951,9,"35 - 39",6,10
"222",4220,1951,9,"40 - 44",10,16
"223",4220,1951,9,"45 - 49",14,19
"224",4220,1951,9,"50 - 54",18,31
"225",4220,1951,9,"55 - 59",23,29
"226",4220,1951,9,"60 - 64",30,39
"227",4220,1951,9,"65 - 69",39,31
"228",4220,1951,9,"70 - 74",60,52
"229",4220,1951,9,"75 - 79",52,53
"230",4220,1951,9,"80 - 84",57,45
"231",4220,1951,9,"85 - 89",48,44
"232",4220,1951,9,"90 - 94",0,0
"233",4220,1951,9,"95+",0,0
"234",4220,1951,9,"UNK",0,0
"235",4220,1951,10,"Total",266,656
"236",4220,1951,10,"0",2,0
"237",4220,1951,10,"1",0,1
"238",4220,1951,10,"2",0,0
"239",4220,1951,10,"3",0,0
"240",4220,1951,10,"4",0,0
"241",4220,1951,10,"5 - 9",1,2
"242",4220,1951,10,"10 - 14",0,1
"243",4220,1951,10,"15 - 19",4,3
"244",4220,1951,10,"20 - 24",2,4
"245",4220,1951,10,"25 - 29",4,7
"246",4220,1951,10,"30 - 34",3,7
"247",4220,1951,10,"35 - 39",16,10
"248",4220,1951,10,"40 - 44",10,13
"249",4220,1951,10,"45 - 49",15,16
"250",4220,1951,10,"50 - 54",19,21
"251",4220,1951,10,"55 - 59",20,26
"252",4220,1951,10,"60 - 64",22,42
"253",4220,1951,10,"65 - 69",37,53
"254",4220,1951,10,"70 - 74",29,76
"255",4220,1951,10,"75 - 79",32,111
"256",4220,1951,10,"80 - 84",30,137
"257",4220,1951,10,"85 - 89",20,126
"258",4220,1951,10,"90 - 94",0,0
"259",4220,1951,10,"95+",0,0
"260",4220,1951,10,"UNK",0,0
"261",4220,1951,11,"Total",202,231
"262",4220,1951,11,"0",162,191
"263",4220,1951,11,"1",14,12
"264",4220,1951,11,"2",0,0
"265",4220,1951,11,"3",0,0
"266",4220,1951,11,"4",0,0
"267",4220,1951,11,"5 - 9",8,9
"268",4220,1951,11,"10 - 14",2,0
"269",4220,1951,11,"15 - 19",2,2
"270",4220,1951,11,"20 - 24",0,0
"271",4220,1951,11,"25 - 29",2,2
"272",4220,1951,11,"30 - 34",2,2
"273",4220,1951,11,"35 - 39",1,1
"274",4220,1951,11,"40 - 44",2,1
"275",4220,1951,11,"45 - 49",1,4
"276",4220,1951,11,"50 - 54",2,1
"277",4220,1951,11,"55 - 59",1,3
"278",4220,1951,11,"60 - 64",2,2
"279",4220,1951,11,"65 - 69",1,1
"280",4220,1951,11,"70 - 74",0,0
"281",4220,1951,11,"75 - 79",0,0
"282",4220,1951,11,"80 - 84",0,0
"283",4220,1951,11,"85 - 89",0,0
"284",4220,1951,11,"90 - 94",0,0
"285",4220,1951,11,"95+",0,0
"286",4220,1951,11,"UNK",0,0
"287",4220,1951,12,"Total",983,827
"288",4220,1951,12,"0",105,138
"289",4220,1951,12,"1",30,30
"290",4220,1951,12,"2",0,0
"291",4220,1951,12,"3",0,0
"292",4220,1951,12,"4",0,0
"293",4220,1951,12,"5 - 9",4,4
"294",4220,1951,12,"10 - 14",1,2
"295",4220,1951,12,"15 - 19",2,3
"296",4220,1951,12,"20 - 24",3,3
"297",4220,1951,12,"25 - 29",1,2
"298",4220,1951,12,"30 - 34",4,3
"299",4220,1951,12,"35 - 39",3,9
"300",4220,1951,12,"40 - 44",8,8
"301",4220,1951,12,"45 - 49",11,13
"302",4220,1951,12,"50 - 54",9,16
"303",4220,1951,12,"55 - 59",16,26
"304",4220,1951,12,"60 - 64",18,26
"305",4220,1951,12,"65 - 69",40,47
"306",4220,1951,12,"70 - 74",76,74
"307",4220,1951,12,"75 - 79",138,102
"308",4220,1951,12,"80 - 84",204,144
"309",4220,1951,12,"85 - 89",310,177
"310",4220,1951,12,"90 - 94",0,0
"311",4220,1951,12,"95+",0,0
"312",4220,1951,12,"UNK",0,0
"313",4220,1951,13,"Total",506,1246
"314",4220,1951,13,"0",9,11
"315",4220,1951,13,"1",49,74
"316",4220,1951,13,"2",0,0
"317",4220,1951,13,"3",0,0
"318",4220,1951,13,"4",0,0
"319",4220,1951,13,"5 - 9",22,63
"320",4220,1951,13,"10 - 14",5,39
"321",4220,1951,13,"15 - 19",4,47
"322",4220,1951,13,"20 - 24",7,113
"323",4220,1951,13,"25 - 29",9,78
"324",4220,1951,13,"30 - 34",5,95
"325",4220,1951,13,"35 - 39",8,92
"326",4220,1951,13,"40 - 44",16,82
"327",4220,1951,13,"45 - 49",5,68
"328",4220,1951,13,"50 - 54",13,88
"329",4220,1951,13,"55 - 59",19,76
"330",4220,1951,13,"60 - 64",17,53
"331",4220,1951,13,"65 - 69",21,51
"332",4220,1951,13,"70 - 74",45,49
"333",4220,1951,13,"75 - 79",49,49
"334",4220,1951,13,"80 - 84",71,47
"335",4220,1951,13,"85 - 89",132,70
"336",4220,1951,13,"90 - 94",0,0
"337",4220,1951,13,"95+",0,0
"338",4220,1951,13,"UNK",0,1
"339",4220,1952,1,"Total",14132,14285
"340",4220,1952,1,"0",648,833
"341",4220,1952,1,"1",166,194
"342",4220,1952,1,"2",0,0
"343",4220,1952,1,"3",0,0
"344",4220,1952,1,"4",0,0
"345",4220,1952,1,"5 - 9",65,127
"346",4220,1952,1,"10 - 14",45,67
"347",4220,1952,1,"15 - 19",44,91
"348",4220,1952,1,"20 - 24",69,173
"349",4220,1952,1,"25 - 29",119,194
"350",4220,1952,1,"30 - 34",137,213
"351",4220,1952,1,"35 - 39",149,278
"352",4220,1952,1,"40 - 44",246,343
"353",4220,1952,1,"45 - 49",326,473
"354",4220,1952,1,"50 - 54",465,683
"355",4220,1952,1,"55 - 59",682,868
"356",4220,1952,1,"60 - 64",890,1063
"357",4220,1952,1,"65 - 69",1203,1352
"358",4220,1952,1,"70 - 74",1802,1744
"359",4220,1952,1,"75 - 79",2227,1955
"360",4220,1952,1,"80 - 84",2181,1788
"361",4220,1952,1,"85 - 89",2667,1844
"362",4220,1952,1,"90 - 94",0,0
"363",4220,1952,1,"95+",0,0
"364",4220,1952,1,"UNK",1,2
"365",4220,1952,2,"Total",465,680
"366",4220,1952,2,"0",44,56
"367",4220,1952,2,"1",23,30
"368",4220,1952,2,"2",0,0
"369",4220,1952,2,"3",0,0
"370",4220,1952,2,"4",0,0
"371",4220,1952,2,"5 - 9",13,14
"372",4220,1952,2,"10 - 14",6,5
"373",4220,1952,2,"15 - 19",8,10
"374",4220,1952,2,"20 - 24",19,25
"375",4220,1952,2,"25 - 29",38,40
"376",4220,1952,2,"30 - 34",27,46
"377",4220,1952,2,"35 - 39",32,38
"378",4220,1952,2,"40 - 44",25,29
"379",4220,1952,2,"45 - 49",18,45
"380",4220,1952,2,"50 - 54",26,64
"381",4220,1952,2,"55 - 59",36,52
"382",4220,1952,2,"60 - 64",18,41
"383",4220,1952,2,"65 - 69",34,67
"384",4220,1952,2,"70 - 74",35,49
"385",4220,1952,2,"75 - 79",30,32
"386",4220,1952,2,"80 - 84",16,21
"387",4220,1952,2,"85 - 89",17,16
"388",4220,1952,2,"90 - 94",0,0
"389",4220,1952,2,"95+",0,0
"390",4220,1952,2,"UNK",0,0
"391",4220,1952,3,"Total",2746,2661
"392",4220,1952,3,"0",3,0
"393",4220,1952,3,"1",15,14
"394",4220,1952,3,"2",0,0
"395",4220,1952,3,"3",0,0
"396",4220,1952,3,"4",0,0
"397",4220,1952,3,"5 - 9",12,12
"398",4220,1952,3,"10 - 14",9,16
"399",4220,1952,3,"15 - 19",6,6
"400",4220,1952,3,"20 - 24",8,16
"401",4220,1952,3,"25 - 29",20,16
"402",4220,1952,3,"30 - 34",35,21
"403",4220,1952,3,"35 - 39",52,32
"404",4220,1952,3,"40 - 44",104,59
"405",4220,1952,3,"45 - 49",141,118
"406",4220,1952,3,"50 - 54",194,150
"407",4220,1952,3,"55 - 59",272,250
"408",4220,1952,3,"60 - 64",310,317
"409",4220,1952,3,"65 - 69",334,363
"410",4220,1952,3,"70 - 74",385,425
"411",4220,1952,3,"75 - 79",367,380
"412",4220,1952,3,"80 - 84",279,292
"413",4220,1952,3,"85 - 89",200,174
"414",4220,1952,3,"90 - 94",0,0
"415",4220,1952,3,"95+",0,0
"416",4220,1952,3,"UNK",0,0
"417",4220,1952,4,"Total",6345,5592
"418",4220,1952,4,"0",2,0
"419",4220,1952,4,"1",1,0
"420",4220,1952,4,"2",0,0
"421",4220,1952,4,"3",0,0
"422",4220,1952,4,"4",0,0
"423",4220,1952,4,"5 - 9",1,0
"424",4220,1952,4,"10 - 14",2,1
"425",4220,1952,4,"15 - 19",2,6
"426",4220,1952,4,"20 - 24",1,7
"427",4220,1952,4,"25 - 29",6,4
"428",4220,1952,4,"30 - 34",12,15
"429",4220,1952,4,"35 - 39",13,38
"430",4220,1952,4,"40 - 44",33,70
"431",4220,1952,4,"45 - 49",81,150
"432",4220,1952,4,"50 - 54",144,207
"433",4220,1952,4,"55 - 59",234,355
"434",4220,1952,4,"60 - 64",373,461
"435",4220,1952,4,"65 - 69",610,593
"436",4220,1952,4,"70 - 74",1004,886
"437",4220,1952,4,"75 - 79",1304,1057
"438",4220,1952,4,"80 - 84",1229,918
"439",4220,1952,4,"85 - 89",1293,824
"440",4220,1952,4,"90 - 94",0,0
"441",4220,1952,4,"95+",0,0
"442",4220,1952,4,"UNK",0,0
"443",4220,1952,5,"Total",409,587
"444",4220,1952,5,"0",55,70
"445",4220,1952,5,"1",10,11
"446",4220,1952,5,"2",0,0
"447",4220,1952,5,"3",0,0
"448",4220,1952,5,"4",0,0
"449",4220,1952,5,"5 - 9",0,1
"450",4220,1952,5,"10 - 14",1,0
"451",4220,1952,5,"15 - 19",3,2
"452",4220,1952,5,"20 - 24",1,12
"453",4220,1952,5,"25 - 29",5,12
"454",4220,1952,5,"30 - 34",5,7
"455",4220,1952,5,"35 - 39",4,15
"456",4220,1952,5,"40 - 44",2,17
"457",4220,1952,5,"45 - 49",9,27
"458",4220,1952,5,"50 - 54",12,39
"459",4220,1952,5,"55 - 59",15,29
"460",4220,1952,5,"60 - 64",28,41
"461",4220,1952,5,"65 - 69",22,49
"462",4220,1952,5,"70 - 74",42,71
"463",4220,1952,5,"75 - 79",67,68
"464",4220,1952,5,"80 - 84",51,54
"465",4220,1952,5,"85 - 89",76,61
"466",4220,1952,5,"90 - 94",0,0
"467",4220,1952,5,"95+",0,0
"468",4220,1952,5,"UNK",1,1
"469",4220,1952,6,"Total",81,52
"470",4220,1952,6,"0",0,0
"471",4220,1952,6,"1",0,0
"472",4220,1952,6,"2",0,0
"473",4220,1952,6,"3",0,0
"474",4220,1952,6,"4",0,0
"475",4220,1952,6,"5 - 9",0,0
"476",4220,1952,6,"10 - 14",0,0
"477",4220,1952,6,"15 - 19",0,0
"478",4220,1952,6,"20 - 24",0,1
"479",4220,1952,6,"25 - 29",1,0
"480",4220,1952,6,"30 - 34",1,3
"481",4220,1952,6,"35 - 39",1,3
"482",4220,1952,6,"40 - 44",2,3
"483",4220,1952,6,"45 - 49",4,3
"484",4220,1952,6,"50 - 54",2,3
"485",4220,1952,6,"55 - 59",1,3
"486",4220,1952,6,"60 - 64",7,4
"487",4220,1952,6,"65 - 69",4,7
"488",4220,1952,6,"70 - 74",11,7
"489",4220,1952,6,"75 - 79",14,5
"490",4220,1952,6,"80 - 84",8,4
"491",4220,1952,6,"85 - 89",25,6
"492",4220,1952,6,"90 - 94",0,0
"493",4220,1952,6,"95+",0,0
"494",4220,1952,6,"UNK",0,0
"495",4220,1952,7,"Total",176,199
"496",4220,1952,7,"0",16,18
"497",4220,1952,7,"1",16,7
"498",4220,1952,7,"2",0,0
"499",4220,1952,7,"3",0,0
"500",4220,1952,7,"4",0,0
"501",4220,1952,7,"5 - 9",2,5
"502",4220,1952,7,"10 - 14",2,4
"503",4220,1952,7,"15 - 19",3,4
"504",4220,1952,7,"20 - 24",8,3
"505",4220,1952,7,"25 - 29",8,7
"506",4220,1952,7,"30 - 34",8,9
"507",4220,1952,7,"35 - 39",3,8
"508",4220,1952,7,"40 - 44",6,14
"509",4220,1952,7,"45 - 49",10,17
"510",4220,1952,7,"50 - 54",9,11
"511",4220,1952,7,"55 - 59",9,11
"512",4220,1952,7,"60 - 64",9,18
"513",4220,1952,7,"65 - 69",16,18
"514",4220,1952,7,"70 - 74",21,13
"515",4220,1952,7,"75 - 79",15,19
"516",4220,1952,7,"80 - 84",9,9
"517",4220,1952,7,"85 - 89",6,3
"518",4220,1952,7,"90 - 94",0,0
"519",4220,1952,7,"95+",0,0
"520",4220,1952,7,"UNK",0,1
"521",4220,1952,8,"Total",164,115
"522",4220,1952,8,"0",1,2
"523",4220,1952,8,"1",3,2
"524",4220,1952,8,"2",0,0
"525",4220,1952,8,"3",0,0
"526",4220,1952,8,"4",0,0
"527",4220,1952,8,"5 - 9",0,1
"528",4220,1952,8,"10 - 14",0,1
"529",4220,1952,8,"15 - 19",1,0
"530",4220,1952,8,"20 - 24",6,1
"531",4220,1952,8,"25 - 29",1,6
"532",4220,1952,8,"30 - 34",8,4
"533",4220,1952,8,"35 - 39",4,5
"534",4220,1952,8,"40 - 44",5,8
"535",4220,1952,8,"45 - 49",6,3
"536",4220,1952,8,"50 - 54",5,3
"537",4220,1952,8,"55 - 59",14,6
"538",4220,1952,8,"60 - 64",17,14
"539",4220,1952,8,"65 - 69",19,11
"540",4220,1952,8,"70 - 74",26,10
"541",4220,1952,8,"75 - 79",25,18
"542",4220,1952,8,"80 - 84",15,10
"543",4220,1952,8,"85 - 89",8,10
"544",4220,1952,8,"90 - 94",0,0
"545",4220,1952,8,"95+",0,0
"546",4220,1952,8,"UNK",0,0
"547",4220,1952,9,"Total",443,432
"548",4220,1952,9,"0",15,25
"549",4220,1952,9,"1",6,15
"550",4220,1952,9,"2",0,0
"551",4220,1952,9,"3",0,0
"552",4220,1952,9,"4",0,0
"553",4220,1952,9,"5 - 9",5,6
"554",4220,1952,9,"10 - 14",8,1
"555",4220,1952,9,"15 - 19",2,7
"556",4220,1952,9,"20 - 24",3,1
"557",4220,1952,9,"25 - 29",5,3
"558",4220,1952,9,"30 - 34",4,4
"559",4220,1952,9,"35 - 39",1,12
"560",4220,1952,9,"40 - 44",10,14
"561",4220,1952,9,"45 - 49",10,19
"562",4220,1952,9,"50 - 54",14,36
"563",4220,1952,9,"55 - 59",19,35
"564",4220,1952,9,"60 - 64",36,35
"565",4220,1952,9,"65 - 69",47,39
"566",4220,1952,9,"70 - 74",61,53
"567",4220,1952,9,"75 - 79",79,51
"568",4220,1952,9,"80 - 84",67,38
"569",4220,1952,9,"85 - 89",51,38
"570",4220,1952,9,"90 - 94",0,0
"571",4220,1952,9,"95+",0,0
"572",4220,1952,9,"UNK",0,0
"573",4220,1952,10,"Total",261,617
"574",4220,1952,10,"0",2,0
"575",4220,1952,10,"1",1,2
"576",4220,1952,10,"2",0,0
"577",4220,1952,10,"3",0,0
"578",4220,1952,10,"4",0,0
"579",4220,1952,10,"5 - 9",2,0
"580",4220,1952,10,"10 - 14",1,0
"581",4220,1952,10,"15 - 19",2,2
"582",4220,1952,10,"20 - 24",3,3
"583",4220,1952,10,"25 - 29",1,7
"584",4220,1952,10,"30 - 34",8,5
"585",4220,1952,10,"35 - 39",11,11
"586",4220,1952,10,"40 - 44",17,19
"587",4220,1952,10,"45 - 49",12,11
"588",4220,1952,10,"50 - 54",13,23
"589",4220,1952,10,"55 - 59",27,20
"590",4220,1952,10,"60 - 64",22,28
"591",4220,1952,10,"65 - 69",25,55
"592",4220,1952,10,"70 - 74",37,69
"593",4220,1952,10,"75 - 79",34,98
"594",4220,1952,10,"80 - 84",27,123
"595",4220,1952,10,"85 - 89",16,141
"596",4220,1952,10,"90 - 94",0,0
"597",4220,1952,10,"95+",0,0
"598",4220,1952,10,"UNK",0,0
"599",4220,1952,11,"Total",243,267
"600",4220,1952,11,"0",196,230
"601",4220,1952,11,"1",11,14
"602",4220,1952,11,"2",0,0
"603",4220,1952,11,"3",0,0
"604",4220,1952,11,"4",0,0
"605",4220,1952,11,"5 - 9",5,3
"606",4220,1952,11,"10 - 14",5,1
"607",4220,1952,11,"15 - 19",3,3
"608",4220,1952,11,"20 - 24",0,2
"609",4220,1952,11,"25 - 29",3,3
"610",4220,1952,11,"30 - 34",3,1
"611",4220,1952,11,"35 - 39",3,3
"612",4220,1952,11,"40 - 44",2,2
"613",4220,1952,11,"45 - 49",4,1
"614",4220,1952,11,"50 - 54",1,1
"615",4220,1952,11,"55 - 59",3,2
"616",4220,1952,11,"60 - 64",3,1
"617",4220,1952,11,"65 - 69",0,0
"618",4220,1952,11,"70 - 74",1,0
"619",4220,1952,11,"75 - 79",0,0
"620",4220,1952,11,"80 - 84",0,0
"621",4220,1952,11,"85 - 89",0,0
"622",4220,1952,11,"90 - 94",0,0
"623",4220,1952,11,"95+",0,0
"624",4220,1952,11,"UNK",0,0
"625",4220,1952,12,"Total",922,829
"626",4220,1952,12,"0",82,126
"627",4220,1952,12,"1",29,27
"628",4220,1952,12,"2",0,0
"629",4220,1952,12,"3",0,0
"630",4220,1952,12,"4",0,0
"631",4220,1952,12,"5 - 9",4,6
"632",4220,1952,12,"10 - 14",4,0
"633",4220,1952,12,"15 - 19",2,3
"634",4220,1952,12,"20 - 24",2,3
"635",4220,1952,12,"25 - 29",2,3
"636",4220,1952,12,"30 - 34",4,1
"637",4220,1952,12,"35 - 39",4,8
"638",4220,1952,12,"40 - 44",7,9
"639",4220,1952,12,"45 - 49",8,11
"640",4220,1952,12,"50 - 54",14,35
"641",4220,1952,12,"55 - 59",18,30
"642",4220,1952,12,"60 - 64",26,28
"643",4220,1952,12,"65 - 69",56,49
"644",4220,1952,12,"70 - 74",83,69
"645",4220,1952,12,"75 - 79",136,102
"646",4220,1952,12,"80 - 84",191,140
"647",4220,1952,12,"85 - 89",250,179
"648",4220,1952,12,"90 - 94",0,0
"649",4220,1952,12,"95+",0,0
"650",4220,1952,12,"UNK",0,0
"651",4220,1952,13,"Total",531,1266
"652",4220,1952,13,"0",8,13
"653",4220,1952,13,"1",43,71
"654",4220,1952,13,"2",0,0
"655",4220,1952,13,"3",0,0
"656",4220,1952,13,"4",0,0
"657",4220,1952,13,"5 - 9",19,80
"658",4220,1952,13,"10 - 14",6,35
"659",4220,1952,13,"15 - 19",9,49
"660",4220,1952,13,"20 - 24",4,95
"661",4220,1952,13,"25 - 29",13,91
"662",4220,1952,13,"30 - 34",9,95
"663",4220,1952,13,"35 - 39",6,103
"664",4220,1952,13,"40 - 44",19,93
"665",4220,1952,13,"45 - 49",14,60
"666",4220,1952,13,"50 - 54",15,98
